Region	Country	ISO_code	ADM1	Latitude	Longitude	Year_start	Year_end	Age_start	Age_end	Individuals_surveyed	Number_Positives	Prevalence
Africa	Uganda	UG	Arua	3.00503	30.9098	2002	2002	5	16	67	1	0.01493
Africa	Uganda	UG	Jinja	0.488533	33.2202	1998	2005	5	15	118	0	0
Africa	Uganda	UG	Iganga	0.20765	33.893101	1998	2005	9	13	64	2	0.03125
Africa	Uganda	UG	Moroto	2.55052	34.620701	1998	2005	7	21	62	0	0
Africa	Uganda	UG	Iganga	0.350683	33.705502	2002	2002	5	16	57	0	0
Africa	Uganda	UG	Soroti	2.06353	33.374599	1998	2005	7	14	42	0	0
Africa	Uganda	UG	Mukono	0.700433	32.901001	1998	2005	6	13	53	1	0.01887
Africa	Uganda	UG	Arua	3.0271	31.385099	1998	2005	8	15	59	0	0
Africa	Uganda	UG	Tororo	0.247683	33.993198	2002	2002	5	16	118	6	0.05085
Africa	Uganda	UG	Rakai	-0.533	31.25	2002	2002	5	16	73	21	0.28767
Africa	Uganda	UG	Kotido	3.6461	34.077702	1998	2005	6	15	39	0	0
Africa	Uganda	UG	Kitgum	3.26083	32.924301	1998	2005	7	13	61	0	0
Africa	Uganda	UG	Jinja	0.594383	33.110001	1998	2005	7	13	116	0	0
Africa	Uganda	UG	Luwero	1.30412	32.5467	1998	2005	8	13	62	1	0.01613
Africa	Uganda	UG	Bundibugyo	1.04708	30.536301	1998	2005	8	13	59	2	0.0339
Africa	Uganda	UG	Moroto	2.38577	34.507401	1998	2005	12	16	59	0	0
Africa	Uganda	UG	Gulu	2.60457	32.1745	1998	2005	8	13	30	2	0.06667
Africa	Uganda	UG	Mukono	0.890033	32.865299	1998	2005	8	14	64	0	0
Africa	Uganda	UG	Moroto	2.48088	34.611401	1998	2005	6	13	60	0	0
Africa	Uganda	UG	Mukono	0.2767	32.792801	1998	2005	7	14	64	0	0
Africa	Uganda	UG	Moyo	3.4872	31.5466	1998	2005	7	17	59	0	0
Africa	Uganda	UG	Moyo	3.32535	31.8932	1998	2005	9	17	61	0	0
Africa	Uganda	UG	Lira	2.26566	33.1427	2002	2002	5	16	60	8	0.13333
Africa	Uganda	UG	Moyo	3.21743	31.910101	1998	2005	9	14	62	0	0
Africa	Uganda	UG	Kotido	2.99978	34.088299	1998	2005	8	16	61	0	0
Africa	Uganda	UG	Moyo	3.556	31.9252	2002	2002	5	16	60	0	0
Africa	Uganda	UG	Lira	2.41938	33.072701	2002	2002	5	16	62	6	0.097
Africa	Uganda	UG	Kotido	3.0085	34.197899	1998	2005	6	16	64	0	0
Africa	Uganda	UG	Arua	3.2084	31.2782	1998	2005	9	15	60	0	0
Africa	Uganda	UG	Iganga	0.538817	33.904301	1998	2005	7	13	59	0	0
Africa	Uganda	UG	Bundibugyo	0.676633	30.0688	1998	2005	9	14	59	14	0.23729
Africa	Uganda	UG	Tororo	0.2869	34.033401	2002	2002	5	16	120	12	0.1
Africa	Uganda	UG	Gulu	2.59318	31.9534	1998	2005	9	13	59	6	0.10169
Africa	Uganda	UG	Tororo	0.264117	33.987801	2002	2002	5	16	122	10	0.08197
Africa	Uganda	UG	Iganga	0.443417	33.481998	2002	2002	5	16	128	0	0
Africa	Uganda	UG	Kitgum	2.83623	32.965099	1998	2005	8	15	58	0	0
Africa	Uganda	UG	Luwero	1.51023	32.4063	1998	2005	7	12	63	0	0
Africa	Uganda	UG	Arua	3.35943	31.242001	1998	2005	9	18	64	0	0
Africa	Uganda	UG	Rukungiri	-0.964733	29.923	2005	2005	5	16	58	14	0.24138
Africa	Uganda	UG	Kisoro	-1.19425	29.6598	2005	2005	5	16	57	47	0.82456
Africa	Uganda	UG	Moyo	3.47785	31.6117	1998	2005	8	14	74	0	0
Africa	Uganda	UG	Luwero	1.47005	32.2603	1998	2005	8	14	62	0	0
Africa	Uganda	UG	Soroti	1.78567	34.124298	1998	2005	7	14	42	0	0
Africa	Uganda	UG	Soroti	1.63333	33.089001	2005	2005	5	16	62	0	0
Africa	Uganda	UG	Nebbi	2.47737	31.0868	1998	2005	9	12	65	7	0.10769
Africa	Uganda	UG	Iganga	0.48	33.481998	2002	2002	5	16	76	0	0
Africa	Uganda	UG	Iganga	0.355633	33.442402	2002	2002	5	16	116	0	0
Africa	Uganda	UG	Rukungiri	-0.75	29.950001	2002	2002	5	16	93	62	0.66667
Africa	Uganda	UG	Apac	1.98498	32.528	1998	2005	7	13	63	1	0.01587
Africa	Uganda	UG	Mukono	0.15135	32.799801	1998	2005	4	14	52	13	0.25
Africa	Uganda	UG	Lira	2.41938	33.072701	2002	2002	5	16	62	6	0.097
Africa	Uganda	UG	Kibaale	1.02597	30.690201	1998	2005	8	16	60	3	0.05
Africa	Uganda	UG	Bundibugyo	0.766217	30.0541	1998	2005	8	13	57	1	0.01754
Africa	Uganda	UG	Luwero	1.50563	32.504398	1998	2005	7	12	58	0	0
Africa	Uganda	UG	Iganga	0.405683	33.4184	1998	2005	9	14	128	0	0
Africa	Uganda	UG	Gulu	2.611	32.164001	1998	2005	7	13	31	0	0
Africa	Uganda	UG	Gulu	2.81513	32.3265	1998	2005	9	14	30	2	0.06667
Africa	Uganda	UG	Moyo	3.47593	31.9011	1998	2005	8	15	59	0	0
Africa	Uganda	UG	Kotido	3.50243	34.139999	1998	2005	5	16	58	0	0
Africa	Uganda	UG	Moroto	2.52483	34.637199	1998	2005	7	15	59	0	0
Africa	Uganda	UG	Bundibugyo	0.70895	30.076799	1998	2005	8	13	54	8	0.14815
Africa	Uganda	UG	Bundibugyo	1.0468	30.263201	1998	2005	7	14	60	1	0.01667
Africa	Uganda	UG	Luwero	1.16262	32.465599	1998	2005	8	15	58	0	0
Africa	Uganda	UG	Iganga	0.323433	33.6278	2002	2002	5	16	118	2	0.01695
Africa	Uganda	UG	Kitgum	2.89558	33.082699	1998	2005	10	14	59	1	0.01695
Africa	Uganda	UG	Soroti	2.32558	33.682999	1998	2005	7	14	42	0	0
Africa	Uganda	UG	Kisoro	-1.25956	29.6824	2005	2005	5	16	58	43	0.74138
Africa	Uganda	UG	Rukungiri	-0.550533	29.7889	2005	2005	5	16	59	0	0
Africa	Uganda	UG	Bundibugyo	1.08253	30.292601	1998	2005	7	14	36	0	0
Africa	Uganda	UG	Tororo	0.98985	34.0951	2005	2005	5	16	57	0	0
Africa	Uganda	UG	Moyo	3.56058	31.820601	2002	2002	5	16	58	0	0
Africa	Uganda	UG	Mukono	0.8409	32.957199	1998	2005	8	12	61	0	0
Africa	Uganda	UG	Nebbi	2.46022	31.3671	1998	2005	9	15	62	0	0
Africa	Uganda	UG	Moyo	3.431	31.605101	1998	2005	9	18	59	0	0
Africa	Uganda	UG	Iganga	0.3234	33.712399	2002	2002	5	16	58	0	0
Africa	Uganda	UG	Rukungiri	-0.832217	30.0175	2005	2005	5	16	58	5	0.08621
Africa	Uganda	UG	Jinja	0.451267	33.225601	1998	2005	7	16	114	2	0.01754
Africa	Uganda	UG	Soroti	1.65902	33.5919	2005	2005	5	16	63	1	0.01587
Africa	Uganda	UG	Mukono	0.779633	32.992199	1998	2005	6	13	54	0	0
Africa	Uganda	UG	Iganga	0.521867	33.404598	1998	2005	6	12	122	0	0
Africa	Uganda	UG	Jinja	0.59755	33.076302	1998	2005	7	14	126	0	0
Africa	Uganda	UG	Soroti	2.07183	33.801498	1998	2005	7	14	41	0	0
Africa	Uganda	UG	Hoima	1.43615	30.99	1998	2005	8	16	60	0	0
Africa	Uganda	UG	Apac	1.98438	32.5406	1998	2005	7	12	59	0	0
Africa	Uganda	UG	Soroti	2.27633	33.772499	1998	2005	7	13	42	0	0
Africa	Uganda	UG	Kisoro	-1.33757	29.7985	2005	2005	5	16	56	50	0.89286
Africa	Uganda	UG	Gulu	2.687	32.660301	1998	2005	8	13	59	4	0.0678
Africa	Uganda	UG	Arua	3.25658	31.2983	1998	2005	9	16	63	0	0
Africa	Uganda	UG	Kibaale	0.96595	30.6007	1998	2005	11	18	59	1	0.01695
Africa	Uganda	UG	Arua	3.3063	31.2159	1998	2005	9	13	60	0	0
Africa	Uganda	UG	Gulu	2.26245	32.123299	1998	2005	7	15	63	0	0
Africa	Uganda	UG	Gulu	2.6135	32.474899	1998	2005	7	14	62	6	0.09677
Africa	Uganda	UG	Tororo	0.464917	34.087799	1998	2005	6	15	118	24	0.20339
Africa	Uganda	UG	Gulu	2.83488	32.1562	1998	2005	8	13	55	4	0.07273
Africa	Uganda	UG	Tororo	0.695333	34.178902	2005	2005	5	16	63	0	0
Africa	Uganda	UG	Kitgum	2.85602	33.3428	1998	2005	8	14	61	0	0
Africa	Uganda	UG	Hoima	1.41	30.959999	2002	2002	5	16	60	0	0
Africa	Uganda	UG	Moroto	2.52388	34.652699	1998	2005	5	17	61	0	0
Africa	Uganda	UG	Tororo	0.932933	34.002201	2005	2005	5	16	62	0	0
Africa	Uganda	UG	Luwero	1.53913	32.040001	1998	2005	9	13	60	0	0
Africa	Uganda	UG	Apac	2.04067	32.594002	1998	2005	8	11	60	0	0
Africa	Uganda	UG	Bundibugyo	0.8013	30.1108	1998	2005	6	14	45	9	0.2
Africa	Uganda	UG	Moyo	3.15787	31.821501	1998	2005	10	14	57	0	0
Africa	Uganda	UG	Moyo	3.78507	31.810301	1998	2005	8	15	61	0	0
Africa	Uganda	UG	Kitgum	2.72947	33.051102	1998	2005	8	14	59	0	0
Africa	Uganda	UG	Luwero	1.3156	32.471901	1998	2005	8	13	60	0	0
Africa	Uganda	UG	Gulu	2.89045	32.4468	1998	2005	9	13	63	9	0.14286
Africa	Uganda	UG	Kisoro	-1.34123	29.7756	2005	2005	5	16	56	26	0.46429
Africa	Uganda	UG	Kisoro	-1.23474	29.7157	2005	2005	5	16	60	45	0.75
Africa	Uganda	UG	Tororo	0.245317	33.943401	1998	2005	7	13	122	0	0
Africa	Uganda	UG	Iganga	0.193717	33.864601	2002	2002	5	16	62	2	0.03226
Africa	Uganda	UG	Nebbi	2.47508	31.507601	1998	2005	9	16	77	0	0
Africa	Uganda	UG	Moroto	2.5364	34.6577	1998	2005	8	13	58	0	0
Africa	Uganda	UG	Mukono	0.80345	33.0187	1998	2005	9	15	63	0	0
Africa	Uganda	UG	Hoima	1.50728	31.059999	1998	2005	8	14	61	0	0
Africa	Uganda	UG	Arua	3.6457	31.4792	1998	2005	7	17	66	0	0
Africa	Uganda	UG	Kitgum	3.2897	32.9189	1998	2005	5	12	57	1	0.01754
Africa	Uganda	UG	Kitgum	3.37955	32.647301	1998	2005	7	12	60	0	0
Africa	Uganda	UG	Apac	2.23432	32.386501	1998	2005	8	12	56	8	0.14286
Africa	Uganda	UG	Jinja	0.559033	33.327099	1998	2005	8	14	128	0	0
Africa	Uganda	UG	Soroti	1.82327	33.786098	1998	2005	5	14	42	0	0
Africa	Uganda	UG	Apac	2.44032	32.8377	1998	2005	7	12	61	2	0.03279
Africa	Uganda	UG	Soroti	1.73383	34.1007	1998	2005	6	12	42	0	0
Africa	Uganda	UG	Jinja	0.614917	33.3004	1998	2005	7	13	128	0	0
Africa	Uganda	UG	Apac	2.08342	32.558899	1998	2005	7	14	59	0	0
Africa	Uganda	UG	Hoima	1.7	31.360001	2002	2002	5	16	60	0	0
Africa	Uganda	UG	Tororo	0.299867	34.030399	1998	2005	7	14	128	8	0.0625
Africa	Uganda	UG	Moyo	3.22965	31.549999	2002	2002	5	16	58	0	0
Africa	Uganda	UG	Moyo	3.6286	31.6553	1998	2005	8	15	57	0	0
Africa	Uganda	UG	Nebbi	2.56368	31.4384	2003	2003	6	14	101	19	0.18812
Africa	Uganda	UG	Masindi	1.84232	31.382799	2003	2003	6	14	116	11	0.09483
Africa	Uganda	UG	Moyo	3.19765	31.5261	2003	2003	6	14	121	2	0.01653
Africa	Uganda	UG	Hoima	1.58112	31.1866	2003	2003	6	14	120	6	0.05
Africa	Uganda	UG	Moyo	3.62798	31.7367	2003	2003	6	14	119	5	0.04202
Africa	Uganda	UG	Moyo	3.22957	31.549801	2003	2003	6	14	120	0	0
Africa	Uganda	UG	Masindi	2.01975	31.422701	2003	2003	6	14	117	22	0.18803
Africa	Uganda	UG	Iganga	0.52625	33.8619	2003	2003	6	14	119	7	0.05882
Africa	Uganda	UG	Iganga	0.443417	33.481998	2003	2003	6	14	120	3	0.025
Africa	Uganda	UG	Iganga	0.323433	33.6278	2003	2003	6	14	121	10	0.08264
Africa	Uganda	UG	Tororo	0.245483	33.943298	2003	2003	6	14	125	15	0.12
Africa	Uganda	UG	Moyo	3.2564	31.543301	2003	2003	6	14	120	1	0.00833
Africa	Uganda	UG	Iganga	0.166417	33.875	2003	2003	6	14	127	10	0.07874
Africa	Uganda	UG	Masindi	1.7586	31.420799	2003	2003	6	14	120	6	0.05
Africa	Uganda	UG	Masindi	2.17787	31.3829	2003	2003	6	14	119	17	0.14286
Africa	Uganda	UG	Hoima	1.58602	31.090599	2003	2003	6	14	71	2	0.02817
Africa	Uganda	UG	Moyo	3.5706	31.924601	2003	2003	6	14	120	1	0.00833
Africa	Uganda	UG	Iganga	0.35065	33.705502	2003	2003	6	14	118	1	0.00848
Africa	Uganda	UG	Iganga	0.325767	33.713501	2003	2003	6	14	116	5	0.0431
Africa	Uganda	UG	Hoima	1.49342	31.284	2003	2003	6	14	128	19	0.14844
Africa	Uganda	UG	Iganga	0.261283	33.514	2003	2003	6	14	120	3	0.025
Africa	Uganda	UG	Hoima	1.67482	31.250999	2003	2003	6	14	120	21	0.175
Africa	Uganda	UG	Masindi	1.8107	31.3703	2003	2003	6	14	108	20	0.18518
Africa	Uganda	UG	Nebbi	2.24848	31.317801	2003	2003	6	14	120	1	0.00833
Africa	Uganda	UG	Arua	3.02178	30.9095	2003	2003	6	14	119	23	0.19328
Africa	Uganda	UG	Tororo	0.247283	33.993401	2003	2003	6	14	117	7	0.05983
Africa	Uganda	UG	Tororo	0.238267	33.945301	2003	2003	6	14	120	8	0.06667
Africa	Uganda	UG	Masindi	2.17778	31.3829	2003	2003	6	14	100	24	0.24
Africa	Uganda	UG	Iganga	0.193133	33.865002	2003	2003	6	14	117	3	0.02564
Africa	Uganda	UG	Nebbi	2.49985	31.468201	2003	2003	6	14	120	6	0.05
Africa	Uganda	UG	Moyo	3.56128	31.820801	2003	2003	6	14	119	3	0.02521
Africa	Uganda	UG	Iganga	0.355633	33.442402	2003	2003	6	14	120	4	0.03333
Africa	Uganda	UG	Tororo	0.264317	33.987801	2003	2003	6	14	148	25	0.16892
Africa	Uganda	UG	Tororo	0.286867	34.033501	2003	2003	6	14	119	27	0.22689
Africa	Uganda	UG	Iganga	0.177817	33.5611	2003	2003	6	14	114	11	0.09649
Africa	Uganda	UG	Hoima	1.7317	31.310699	2003	2003	6	14	116	8	0.06897
Africa	Uganda	UG	Nebbi	2.52397	31.463301	2003	2003	6	14	120	5	0.04167
Africa	Uganda	UG	Mbale	0.84306	34.299999	2009	2009	5	18	62	5	0.08065
Africa	Uganda	UG	Iganga	0.70334	33.633499	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Masaka	0.00917	31.243099	2009	2009	5	18	58	1	0.01724
Africa	Uganda	UG	Gulu	3.50466	32.078899	2009	2009	5	18	64	0	0
Africa	Uganda	UG	Kitgum	2.76688	33.3046	2009	2009	5	18	55	0	0
Africa	Uganda	UG	Iganga	0.65294	33.4119	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Kitgum	3.30763	32.8727	2009	2009	5	18	60	1	0.01667
Africa	Uganda	UG	Mubende	0.29734	31.936399	2009	2009	5	18	55	0	0
Africa	Uganda	UG	Mbale	1.11175	34.200699	2009	2009	5	60	47	0	0
Africa	Uganda	UG	Kitgum	2.68828	32.792301	2009	2009	5	60	63	0	0
Africa	Uganda	UG	Kitgum	3.52066	32.864601	2009	2009	5	18	62	0	0
Africa	Uganda	UG	Gulu	3.2652	32.221199	2009	2009	5	18	61	0	0
Africa	Uganda	UG	Gulu	3.28016	32.367401	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Gulu	2.68677	32.785198	2009	2009	5	60	58	0	0
Africa	Uganda	UG	Iganga	0.59436	33.537998	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Rakai	-0.58808	31.130501	2009	2009	5	60	5	0	0
Africa	Uganda	UG	Kumi	1.35407	33.7505	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Kitgum	3.29288	32.9855	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mbale	1.3688	34.306702	2009	2009	5	18	56	0	0
Africa	Uganda	UG	Kitgum	3.30366	32.8923	2009	2009	5	18	57	0	0
Africa	Uganda	UG	Mbale	1.28899	34.256302	2009	2009	5	18	57	0	0
Africa	Uganda	UG	Mubende	0.36585	31.759399	2009	2009	5	18	48	0	0
Africa	Uganda	UG	Gulu	2.5982	31.847401	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Masaka	0.02863	31.2463	2009	2009	5	18	50	0	0
Africa	Uganda	UG	Mubende	0.40665	31.9928	2009	2009	5	18	55	0	0
Africa	Uganda	UG	Kamuli	1.14955	33.5284	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Gulu	2.5394	31.8482	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Mbale	0.80528	34.378201	2009	2009	5	18	66	5	0.07576
Africa	Uganda	UG	Rakai	-0.89491	31.736099	2009	2009	5	18	56	8	0.14286
Africa	Uganda	UG	Kitgum	3.13995	32.910702	2009	2009	5	18	63	0	0
Africa	Uganda	UG	Rakai	-0.58808	31.130501	2009	2009	5	60	45	0	0
Africa	Uganda	UG	Tororo	0.83889	34	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Pallisa	1.13333	33.950001	2009	2009	5	18	61	0	0
Africa	Uganda	UG	Kitgum	3.26783	33.0448	2009	2009	5	18	65	0	0
Africa	Uganda	UG	Iganga	0.72515	33.540501	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Rakai	-0.64697	31.2787	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Kamuli	0.9161	33.440102	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Kitgum	2.78172	33.168301	2009	2009	5	18	62	0	0
Africa	Uganda	UG	Kumi	1.60301	33.914799	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Iganga	0.79102	33.537998	2009	2009	5	18	56	0	0
Africa	Uganda	UG	Mubende	0.30213	31.8396	2009	2009	5	60	30	0	0
Africa	Uganda	UG	Mbale	1.34894	34.282398	2009	2009	5	18	62	0	0
Africa	Uganda	UG	Mbale	0.93911	34.1339	2009	2009	5	18	64	0	0
Africa	Uganda	UG	Masaka	0.00144	31.5145	2009	2009	5	18	57	2	0.03509
Africa	Uganda	UG	Kumi	1.46864	33.723202	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Kitgum	2.76466	33.3078	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mbale	1.45677	34.386902	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Gulu	3.24144	32.160599	2009	2009	5	18	64	0	0
Africa	Uganda	UG	Gulu	2.68203	32.729599	2009	2009	5	18	57	0	0
Africa	Uganda	UG	Kitgum	3.30936	32.896801	2009	2009	5	18	48	0	0
Africa	Uganda	UG	Mubende	0.31389	31.916401	2009	2009	5	18	55	0	0
Africa	Uganda	UG	Gulu	2.68216	32.7257	2009	2009	5	60	70	0	0
Africa	Uganda	UG	Mubende	0.38327	31.968901	2009	2009	5	60	32	0	0
Africa	Uganda	UG	Rakai	-0.64271	31.1052	2009	2009	5	18	54	0	0
Africa	Uganda	UG	Kitgum	2.75622	32.777699	2009	2009	5	60	62	0	0
Africa	Uganda	UG	Masaka	0.0276	31.327801	2009	2009	5	18	58	1	0.01724
Africa	Uganda	UG	Mubende	0.7851	31.685499	2009	2009	5	18	52	0	0
Africa	Uganda	UG	Rakai	-0.70953	31.591801	2009	2009	5	18	58	2	0.03448
Africa	Uganda	UG	Mbale	1.29279	34.254902	2009	2009	5	60	44	0	0
Africa	Uganda	UG	Mubende	0.72902	31.814899	2009	2009	5	18	54	0	0
Africa	Uganda	UG	Kitgum	3.39606	33.015499	2009	2009	5	18	63	0	0
Africa	Uganda	UG	Mubende	0.79084	31.7304	2009	2009	5	18	41	0	0
Africa	Uganda	UG	Rakai	-0.66779	31.3036	2009	2009	5	18	58	2	0.03448
Africa	Uganda	UG	Gulu	2.87378	32.547401	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Gulu	3.16201	32.363602	2009	2009	5	18	62	0	0
Africa	Uganda	UG	Mubende	0.32448	31.9729	2009	2009	5	18	27	0	0
Africa	Uganda	UG	Gulu	3.47334	32.068901	2009	2009	5	18	51	0	0
Africa	Uganda	UG	Mbale	1.49697	34.440601	2009	2009	5	18	56	0	0
Africa	Uganda	UG	Kumi	1.6175	33.771198	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Gulu	2.51872	31.8402	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Mubende	0.30923	31.8438	2009	2009	5	18	52	0	0
Africa	Uganda	UG	Gulu	2.84254	32.2159	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mubende	0.55629	31.3808	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mbale	1.33046	34.2715	2009	2009	5	18	58	1	0.01724
Africa	Uganda	UG	Pallisa	1.13333	33.950001	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Mubende	0.30846	31.9594	2009	2009	5	18	53	0	0
Africa	Uganda	UG	Mubende	0.36574	31.7586	2009	2009	5	60	36	0	0
Africa	Uganda	UG	Gulu	2.53085	32.413601	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Tororo	1.0102	34.034801	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Mbale	0.85076	34.300499	2009	2009	5	18	62	0	0
Africa	Uganda	UG	Mbale	0.96244	34.294701	2009	2009	5	18	61	1	0.01639
Africa	Uganda	UG	Mubende	0.30122	31.8416	2009	2009	5	18	47	0	0
Africa	Uganda	UG	Masaka	0.10705	31.5305	2009	2009	5	18	56	0	0
Africa	Uganda	UG	Mbale	0.99109	34.1665	2009	2009	5	18	61	0	0
Africa	Uganda	UG	Gulu	3.2652	32.221199	2009	2009	5	60	71	0	0
Africa	Uganda	UG	Kumi	1.37281	33.671001	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Mbale	1.1146	34.148499	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mbale	0.91478	34.1287	2009	2009	5	18	61	0	0
Africa	Uganda	UG	Gulu	3.31797	32.1082	2009	2009	5	18	64	0	0
Africa	Uganda	UG	Mubende	0.44041	31.3001	2009	2009	5	18	62	1	0.01613
Africa	Uganda	UG	Gulu	2.82228	32.3526	2009	2009	5	18	62	0	0
Africa	Uganda	UG	Kamuli	1.16955	33.501701	2009	2009	5	18	56	0	0
Africa	Uganda	UG	Kitgum	2.80927	33.113602	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mubende	0.35227	31.8067	2009	2009	5	18	51	0	0
Africa	Uganda	UG	Mbale	1.23336	34.2463	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Pallisa	0.95	33.900002	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Pallisa	1.08333	33.916672	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mbale	0.85073	34.270302	2009	2009	5	18	64	0	0
Africa	Uganda	UG	Kitgum	3.58783	32.940399	2009	2009	5	18	55	0	0
Africa	Uganda	UG	Rakai	-0.67536	31.3298	2009	2009	5	18	61	0	0
Africa	Uganda	UG	Kamuli	1.19731	33.437599	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Mubende	0.7195	31.8424	2009	2009	5	18	56	0	0
Africa	Uganda	UG	Gulu	3.24144	32.160599	2009	2009	5	60	63	0	0
Africa	Uganda	UG	Tororo	0.7499	34.073002	2009	2009	5	18	61	0	0
Africa	Uganda	UG	Mbale	0.80378	34.3377	2009	2009	5	18	62	5	0.08065
Africa	Uganda	UG	Gulu	3.08843	32.1563	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Mubende	0.32698	31.7917	2009	2009	5	18	53	0	0
Africa	Uganda	UG	Rakai	-0.91399	31.759899	2009	2009	5	18	53	7	0.13208
Africa	Uganda	UG	Kamuli	1.10903	33.583302	2009	2009	5	18	58	1	0.01724
Africa	Uganda	UG	Iganga	0.87743	33.349201	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Kitgum	2.7914	33.146301	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mubende	0.39609	31.754	2009	2009	5	18	50	0	0
Africa	Uganda	UG	Kamuli	1.16236	33.513599	2009	2009	5	18	57	0	0
Africa	Uganda	UG	Mbale	1.1456	34.1651	2009	2009	5	18	67	0	0
Africa	Uganda	UG	Mbale	1.10076	34.317101	2009	2009	5	18	56	0	0
Africa	Uganda	UG	Kitgum	3.29876	32.873501	2009	2009	5	18	38	0	0
Africa	Uganda	UG	Masaka	0.04688	31.547001	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Rakai	-0.70611	31.335199	2009	2009	5	18	36	0	0
Africa	Uganda	UG	Gulu	2.56629	31.643	2009	2009	5	18	51	0	0
Africa	Uganda	UG	Kamuli	1.07293	33.460098	2009	2009	5	18	57	0	0
Africa	Uganda	UG	Mbale	0.89481	34.2402	2009	2009	5	18	62	0	0
Africa	Uganda	UG	Kitgum	3.0726	32.922901	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Kitgum	3.36801	32.958199	2009	2009	5	18	61	0	0
Africa	Uganda	UG	Mubende	0.34549	32.001202	2009	2009	5	18	49	0	0
Africa	Uganda	UG	Mubende	0.30446	31.945	2009	2009	5	18	50	0	0
Africa	Uganda	UG	Iganga	0.87762	33.349201	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Iganga	0.72524	33.3937	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Mubende	0.35235	31.8071	2009	2009	5	60	25	0	0
Africa	Uganda	UG	Rakai	-0.58764	31.132	2009	2009	5	18	60	1	0.01667
Africa	Uganda	UG	Gulu	2.68409	32.7775	2009	2009	5	18	65	0	0
Africa	Uganda	UG	Gulu	2.62901	32.368099	2009	2009	5	18	58	0	0
Africa	Uganda	UG	Kitgum	3.37964	32.647301	2009	2009	5	18	61	0	0
Africa	Uganda	UG	Kitgum	3.32427	32.808998	2009	2009	5	18	66	0	0
Africa	Uganda	UG	Kumi	1.61902	34.015099	2009	2009	5	18	55	0	0
Africa	Uganda	UG	Mbale	1.11219	34.200802	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Kitgum	3.13635	32.912601	2009	2009	5	18	53	0	0
Africa	Uganda	UG	Kamuli	0.94041	33.549599	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Pallisa	0.96667	33.950001	2009	2009	5	18	60	0	0
Africa	Uganda	UG	Pallisa	1.05586	34.063801	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Masaka	0.08379	31.319799	2009	2009	5	18	65	0	0
Africa	Uganda	UG	Mbale	0.91842	34.2915	2009	2009	5	18	64	5	0.07813
Africa	Uganda	UG	Kamuli	1.19396	33.411999	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Mubende	0.28107	31.868799	2009	2009	5	18	55	0	0
Africa	Uganda	UG	Kitgum	2.77772	32.777699	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Mbale	1.2572	34.246101	2009	2009	5	18	52	4	0.07692
Africa	Uganda	UG	Masaka	0.08027	31.5271	2009	2009	5	60	34	0	0
Africa	Uganda	UG	Kumi	1.29465	33.911701	2009	2009	5	18	59	0	0
Africa	Uganda	UG	Rakai	-0.7074	31.575001	2009	2009	5	18	57	1	0.01754
Africa	Uganda	UG	Mbale	1.05705	34.1614	2009	2009	5	18	59	0	0
